,feature,importance
4955,CG3756,0.0003239476
11459,put,0.00032394638
12181,Sfp24Bd,0.00032390683
10640,Nup93-1,0.00032390258
6461,CG6833,0.0003236143
1466,CG11975,0.0003235851
9511,l(2)03659,0.00032357537
1365,CG11593,0.00032354132
6281,CG6071,0.0003235334
3846,CG31223,0.00032338744
11584,Rb97D,0.00032333087
8690,Glg1,0.0003233023
9202,inc,0.00032328526
18,312,0.00032309428
6321,CG6254,0.00032299088
8377,Faf2,0.00032297507
13138,Tsr1,0.0003228735
10118,mRRF1,0.00032279748
13473,Vps37B,0.00032275246
10542,nord,0.0003226971
3575,CG2926,0.00032266122
3826,CG31174,0.0003226442
4257,CG3253,0.00032262533
10702,Obp59a,0.0003226223
6556,CG7191,0.000322556
12297,Sk2,0.0003225475
11148,PIG-U,0.0003223048
9453,Klp61F,0.0003222361
13211,tyn,0.0003221108
6110,CG5418,0.0003219411
7973,DNApol-iota,0.0003219186
2859,CG15631,0.00032177992
10450,Nf1,0.00032172885
3286,CG17982,0.0003215987
5012,CG4021,0.00032146426
7961,Dnali1,0.00032140344
7840,Deaf1,0.00032140285
11691,RhoGAP18B,0.0003213779
1550,CG12267,0.00032136939
12590,srp,0.0003213566
315,Apf,0.0003213262
6265,CG6023,0.00032130248
9742,lz,0.00032121004
12477,spartin,0.00032118754
10184,mth,0.00032117416
5361,CG43063,0.00032116138
6361,CG6418,0.00032113463
3238,CG17751,0.00032104278
2605,CG14966,0.00032103914
3188,CG17565,0.0003210209
9558,L2HGDH,0.00032100873
12520,Spn28Dc,0.00032098257
2093,CG13733,0.0003209771
9729,LUBEL,0.00032093452
8055,drm,0.00032087613
5392,CG43108,0.00032087127
10418,Nepl13,0.00032084328
7002,CG8870,0.0003207788
7423,cno,0.0003207478
6584,CG7289,0.00032068818
9360,JMJD7,0.0003206596
4863,CG34457,0.0003206213
8947,HEATR2,0.0003204747
6979,CG8774,0.0003203768
9413,Kdm4A,0.00032031475
11303,Ppm1,0.0003202898
44,ABCA,0.0003202448
13569,X11L,0.00032018276
8555,fzo,0.00032003375
13576,XNP,0.00032002342
7225,CG9743,0.00031993524
4724,CG34219,0.00031983975
5031,CG4069,0.00031981966
7853,Der-2,0.0003197102
4333,CG3281,0.00031960255
8341,etaTry,0.000319563
11915,Rpt3R,0.00031954903
7753,Cyp6t3,0.0003194888
5969,CG4949,0.00031944076
2525,CG14763,0.0003194359
10732,Octalpha2R,0.00031941276
7941,Dlip1,0.0003193921
12478,spas,0.00031932155
911,cdm,0.0003192516
11235,Pol32,0.0003192364
5910,CG4712,0.00031913666
5889,CG4645,0.0003191257
6593,CG7309,0.0003189195
1661,CG12698,0.00031889032
12122,Secp43,0.00031884044
6736,CG7839,0.0003187772
10294,Nab2,0.00031865982
7767,CysRS,0.00031848525
4200,CG32295,0.00031847006
1755,CG13001,0.0003183776
7174,CG9577,0.00031836968
514,babo,0.0003181246
3671,CG30273,0.00031812277
7929,disco-r,0.00031809113
6032,CG5114,0.00031805222
4135,CG32112,0.0003180279
12699,su(r),0.00031784968
6900,CG8412,0.0003177256
10043,mRNA-cap,0.00031767937
7621,CSN6,0.00031765018
9861,MED6,0.00031761735
2371,CG14410,0.00031755774
6472,CG6873,0.00031752247
2820,CG15536,0.00031747928
2801,CG15482,0.00031743853
11015,Pepck2,0.00031739776
10953,pav,0.0003171697
8562,GAA1,0.00031706388
11082,ph-d,0.00031697447
3277,CG1792,0.00031692762
9381,jub,0.0003169088
11666,Rgl,0.0003167622
731,bwa,0.00031672267
2013,CG13564,0.00031670928
1165,CG10904,0.00031670625
9853,MED24,0.00031667948
7030,CG9008,0.0003166363
744,C1GalTA,0.00031651283
1612,CG12516,0.00031626894
11379,Prosalpha6T,0.00031606518
9348,Jhedup,0.00031605485
4147,CG32170,0.0003159995
877,Ccz1,0.000315918
7302,Chd3,0.00031577385
6196,CG5783,0.00031572278
12421,snsl,0.00031571486
1295,CG1136,0.00031564856
6180,CG5727,0.00031555854
4968,CG3808,0.00031555793
12531,Spn43Ad,0.00031553238
7051,CG9106,0.00031535357
6846,CG8199,0.0003153402
12594,Srp54k,0.00031521005
10834,ORMDL,0.0003151322
6855,CG8230,0.00031506832
3979,CG31674,0.0003150677
2840,CG15576,0.00031504338
5292,CG42797,0.00031504338
2503,CG14710,0.00031493392
4978,CG3847,0.00031489317
12804,tam,0.00031488403
9398,kar,0.00031478185
1053,CG10462,0.00031475266
10242,Mulk,0.00031468517
3101,CG17187,0.000314614
10882,otp,0.0003145775
10630,Nup35,0.00031454163
1860,CG13192,0.0003144674
2191,CG14005,0.0003144139
9454,Klp64D,0.0003143999
9047,hop,0.00031436462
7220,CG9722,0.00031423324
13264,Uggt,0.00031412012
8414,fd59A,0.00031405932
9923,MFS16,0.00031398024
3328,CG18259,0.00031392975
9968,Miro,0.00031392186
1348,CG11523,0.00031383306
6130,CG5521,0.00031377224
6578,CG7264,0.0003137704
12501,spict,0.0003134572
6109,CG5412,0.00031345597
12689,stw,0.0003134438
1347,CG11504,0.00031298338
2392,CG14445,0.00031278084
5055,CG4168,0.0003127626
9485,ksr,0.00031256798
12420,sns,0.00031247005
11716,Rift,0.0003124293
3166,CG17380,0.00031234903
1586,CG12402,0.00031226935
6623,CG7387,0.00031224138
8277,Elp1,0.00031216413
6999,CG8858,0.0003120729
7814,Dbp21E2,0.00031199688
1640,CG12620,0.0003119409
11578,RASSF8,0.00031188314
5782,CG45061,0.00031172927
7335,chm,0.00031169885
6686,CG7639,0.00031148415
3192,CG17572,0.00031133086
1090,CG10584,0.00031119282
11684,rho-7,0.00031111616
12078,ScsbetaG,0.0003111107
10575,Nprl3,0.00031109792
11030,Pex23,0.00031106934
9329,Iyd,0.00031101765
5166,CG42516,0.000311014
7801,dao,0.0003109988
2818,CG15534,0.0003109775
1915,CG13319,0.00031091183
4902,CG3587,0.00031080903
8396,Fatp2,0.00031077923
3205,CG17637,0.0003107318
2083,CG13716,0.0003106752
6597,CG7326,0.00031060466
1758,CG13004,0.0003105475
1655,CG12684,0.0003104812
3011,CG16837,0.00031039058
3042,CG16979,0.0003101613
10840,Osbp,0.00031006822
7289,CG9986,0.0003100518
7965,DNApol-alpha180,0.00030993685
12349,slv,0.00030971973
1105,CG10646,0.00030968385
10873,Ost48,0.00030961694
5805,CG4520,0.0003095537
4791,CG34308,0.0003094728
4113,CG32061,0.00030939677
13423,VhaM9.7-d,0.000309384
10071,mRpL36,0.00030921187
12679,Strip,0.00030919118
6913,CG8485,0.00030914802
9573,Lap1,0.00030899778
5434,CG43183,0.00030886396
11147,PIG-T,0.00030882444
3578,CG2938,0.00030880436
7975,DNApol-zeta,0.00030874112
7297,chb,0.00030865413
11757,robo1,0.00030863407
11445,PTPMT1,0.0003085915
587,beta4GalT7,0.00030856716
1331,CG11436,0.00030838288
1228,CG11110,0.00030837255
11511,Rab21,0.0003082965
10636,Nup54,0.00030804897
2778,CG15435,0.00030800517
8928,hay,0.00030794617
9200,inaF-C,0.0003077534
384,Art7,0.00030765546
8379,fal,0.00030748942
10969,Pcl,0.00030732338
12235,Shc,0.00030730938
2631,CG1503,0.0003070661
5989,CG5001,0.00030700103
6579,CG7265,0.00030697303
12934,Tim9b,0.00030687815
6991,CG8838,0.00030683863
11928,Rrp6,0.000306762
9502,l(1)G0007,0.00030660265
8504,FRG1,0.00030650655
3154,CG17349,0.000306467
13225,Uba4,0.0003064214
12310,SkpF,0.0003064007
8584,GalT1,0.00030621703
10045,Mrp4,0.0003061173
6775,CG7987,0.0003060735
7871,dgt4,0.00030600053
9794,mars,0.00030594273
11061,Pgcl,0.000305933
8013,dpr10,0.0003059166
8039,Drak,0.00030577608
1566,CG12325,0.00030562768
2587,CG14921,0.00030558085
12919,Tie,0.00030555896
2749,CG15362,0.00030554374
6543,CG7140,0.00030551213
4962,CG3781,0.00030550847
8653,Gem3,0.00030542392
5057,CG4186,0.00030538137
8511,frtz,0.00030535884
6424,CG6689,0.00030511495
5864,CG4619,0.0003050882
4102,CG32024,0.0003047549
5666,CG44004,0.00030459434
1035,CG10375,0.0003045548
8307,enok,0.00030447208
3075,CG17107,0.00030433584
12426,Snx17,0.00030426407
5425,CG43168,0.00030416553
12917,ths,0.00030412723
7169,CG9550,0.0003039624
9941,mib1,0.00030386265
3240,CG17754,0.00030385354
629,Blos2,0.00030382982
634,blp,0.00030381643
557,beat-Ic,0.0003037404
2498,CG14694,0.00030373433
7040,CG9044,0.00030372458
2565,CG14860,0.00030367228
205,AlkB,0.00030365647
9585,lbk,0.00030352024
10449,Nf-YC,0.00030326052
13416,Vha68-3,0.00030320638
972,CG10163,0.00030318572
12338,Sln,0.0003031778
3756,CG30496,0.00030312734
11437,Ptp4E,0.00030311273
1539,CG12219,0.00030305798
8933,HBS1,0.00030302515
5742,CG4452,0.00030296188
1154,CG10862,0.00030274052
3015,CG16854,0.0003027247
8830,grim,0.0003026882
6037,CG5139,0.00030266386
12582,Sra-1,0.0003025842
552,be,0.0003025696
2487,CG14671,0.0003025313
9209,Ing5,0.0003024352
6904,CG8435,0.0003023488
3223,CG17712,0.00030230504
6938,CG8565,0.00030228434
13508,wbl,0.00030219677
149,Aduk,0.00030214264
11463,Pvr,0.0003021116
8931,hbn,0.00030206662
10657,Oamb,0.0003018665
1820,CG13086,0.000301754
6102,CG5388,0.00030172904
220,alpha-Catr,0.00030154476
57,Ac76E,0.00030153565
9960,mip120,0.00030144927
12134,Sema2b,0.0003014347
4946,CG3726,0.00030140244
3925,CG31475,0.0003013702
1264,CG11249,0.00030115672
8597,garz,0.00030114275
6465,CG6841,0.00030113483
5460,CG43233,0.00030109164
10214,Mtr3,0.0003010375
2869,CG15653,0.00030098218
4049,CG31835,0.00030077356
9606,lds,0.00030071515
3519,CG2533,0.00030065922
6726,CG7789,0.00030065677
4085,CG31952,0.0003005984
5723,CG4438,0.00030024198
12959,TM9SF4,0.00030018968
6752,CG7889,0.0003000893
6805,CG8067,0.00030004676
6701,CG7707,0.00029989833
12445,sol,0.0002997925
12561,Spt5,0.00029975967
9512,l(2)05287,0.00029970676
3745,CG30467,0.00029968485
4375,CG33060,0.00029962647
1315,CG11396,0.00029959972
12369,smo,0.0002995687
2491,CG14684,0.0002994957
2730,CG15296,0.00029917213
3533,CG2663,0.00029915755
5474,CG43267,0.00029906022
13143,Ttc30,0.0002990274
11419,Psf2,0.00029884916
11083,ph-p,0.00029881817
11934,Rsph3,0.0002987397
2130,CG13850,0.00029868374
171,AIF,0.00029863266
9899,MESR4,0.00029862474
502,az2,0.00029858036
4171,CG3223,0.00029856575
586,beta4GalNAcTB,0.00029855358
13175,TwdlB,0.00029845565
10333,Ncc69,0.0002983322
7811,dbe,0.00029828353
6609,CG7365,0.00029827136
7143,CG9449,0.00029823184
1749,CG12990,0.00029802808
10073,mRpL38,0.0002977471
8492,form3,0.0002977471
3554,CG2818,0.00029774406
810,Cap-H2,0.0002976729
3334,CG1827,0.00029757863
11353,pre-mod(mdg4)-Y,0.0002975403
13092,Tsen34,0.00029747948
13096,Tsf3,0.00029739251
5037,CG4098,0.00029731405
400,asl,0.0002973092
7585,Crag,0.00029724228
5161,CG42495,0.00029720517
12513,spn-E,0.00029719545
7202,CG9664,0.00029716443
11789,RpI1,0.0002969765
11392,Prosbeta5R2,0.00029639687
4716,CG34210,0.00029623386
11665,Rgk3,0.00029616087
3491,CG2199,0.00029615115
8018,dpr15,0.00029613596
6094,CG5359,0.0002960946
13649,Zip71B,0.00029608546
1252,CG11180,0.0002958951
15,18w,0.00029580752
4377,CG33062,0.00029576008
13614,YME1L,0.00029573878
13494,Vti1b,0.00029563112
8049,Drgx,0.00029551436
11575,raskol,0.00029548455
7116,CG9346,0.0002953903
503,azot,0.00029533493
2904,CG15764,0.0002951853
10042,mrn,0.00029514334
6586,CG7294,0.00029508496
6241,CG5934,0.000295057
3117,CG1722,0.00029505516
4146,CG32163,0.0002949043
5814,CG45428,0.000294717
5311,CG42822,0.00029462454
1537,CG12209,0.00029460448
12355,SMC1,0.00029459535
9033,Hnf4,0.00029458318
310,APC10,0.00029448647
637,Bmcp,0.00029446458
2950,CG1603,0.00029437823
7459,Coq4,0.00029433868
11217,PMP34,0.00029430765
12863,Tektin-A,0.00029427483
1157,CG10866,0.00029415378
3822,CG31156,0.00029413492
7124,CG9386,0.00029403216
5649,CG43925,0.0002939628
10668,obe,0.00029393606
9328,ix,0.0002939178
9113,HtrA2,0.00029359484
10096,mRpS17,0.00029358937
4362,CG32985,0.00029350544
6738,CG7841,0.00029338925
2443,CG14579,0.0002932889
8446,fig,0.00029324146
1034,CG10366,0.00029321044
3465,CG2063,0.000293104
5938,CG4830,0.00029292156
3303,CG18095,0.0002928808
11746,rno,0.00029287228
11261,Pp2B-14D,0.0002928662
13040,trbd,0.0002927914
5032,CG4073,0.00029275124
7784,D19B,0.00029275066
11046,Pgant1,0.00029272388
1507,CG12111,0.00029268375
12913,thoc7,0.00029252743
6143,CG5567,0.0002924374
5559,CG43610,0.0002924052
12690,stwl,0.0002923158
6951,CG8641,0.00029229085
1432,CG11836,0.00029218927
9115,htt,0.00029211873
2839,CG15572,0.0002919843
12097,Sdr,0.00029196483
5483,CG43291,0.00029195935
13654,Zir,0.00029192166
13561,wts,0.0002919174
13003,Torsin,0.00029189003
1405,CG1172,0.00029171546
3926,CG31482,0.00029170938
7914,Dip-C,0.00029158348
6174,CG5704,0.0002912885
667,bora,0.00029112856
9197,inaE,0.00029111153
2096,CG13739,0.00029100935
1046,CG10428,0.0002909929
10174,MTA1-like,0.000290968
12552,Sprn,0.0002909467
9361,jnj,0.0002908196
12623,ssp6,0.0002906669
7836,ddbt,0.0002906049
1889,CG13252,0.0002905982
4006,CG31735,0.0002905483
2366,CG14402,0.00029053492
10113,mRpS35,0.0002904589
7971,DNApol-epsilon58,0.00029043155
7680,Cyp12a5,0.00029043033
11945,RtGEF,0.00029030564
6421,CG6685,0.00029026307
6875,CG8311,0.00029018158
7832,DCTN5-p25,0.0002897826
9951,mIF3,0.00028977467
11963,RYa,0.00028940671
11564,RanBPM,0.0002893544
2165,CG13933,0.00028917377
280,angel,0.00028913666
5902,CG4681,0.00028910747
4028,CG31793,0.0002891038
3958,CG31627,0.00028894813
12375,SMSr,0.00028887208
8949,hec,0.00028872854
12608,Sry-delta,0.00028872734
2450,CG14609,0.00028864827
2686,CG15177,0.0002885467
7632,CTCF,0.0002884652
8701,glu,0.00028845484
11405,prt,0.00028843296
6794,CG8032,0.00028842626
12697,su(Hw),0.00028836727
2128,CG13843,0.00028835694
9758,Madm,0.0002883411
6712,CG7741,0.00028823953
10869,Osi8,0.00028819818
3389,CG18585,0.0002881307
10448,Nf-YB,0.00028805344
8713,Glut3,0.00028802545
6809,CG8080,0.00028802364
8918,haf,0.00028781564
6201,CG5800,0.00028737832
6993,CG8840,0.00028733513
4290,CG32643,0.00028724695
11352,pre-mod(mdg4)-X,0.0002871618
11376,Prosalpha4T2,0.00028709733
8035,dpy,0.00028675917
6492,CG6959,0.0002867026
12271,Sil1,0.00028649825
780,CAH5,0.00028629266
1419,CG11779,0.00028627747
7315,CheB42a,0.00028623853
2910,CG1578,0.0002862349
672,botv,0.00028621542
4162,CG32206,0.00028611263
10497,Nle,0.0002860962
11153,PIG-Z,0.0002860573
8155,ecd,0.00028598917
1572,CG12344,0.00028578602
8257,Eip78C,0.00028575378
7668,CycC,0.0002857465
4580,CG33784,0.00028574283
2933,CG15890,0.0002857234
683,Brf,0.00028564248
3767,CG3092,0.00028564007
12306,SkpB,0.0002855914
5909,CG4709,0.0002855695
6354,CG6388,0.00028552997
6291,CG6136,0.00028543203
793,calypso,0.00028541076
7041,CG9062,0.00028534143
2912,CG15800,0.00028527027
12055,SclA,0.0002852508
4661,CG34133,0.00028518145
8960,her,0.00028515593
9059,hpo,0.00028510057
12602,Srr,0.0002850732
2654,CG15099,0.0002850446
6587,CG7295,0.00028495764
642,BobA,0.0002848658
11262,Pp2C1,0.00028479952
2125,CG13840,0.0002847022
11930,Rsbp15,0.0002846219
8958,hep,0.000284614
9580,Las,0.00028458907
1015,CG10333,0.00028454346
2188,CG13998,0.00028453008
6025,CG5098,0.00028450027
4207,CG32318,0.0002844212
1153,CG10859,0.00028430807
13377,Vang,0.00028427644
13503,wapl,0.0002841925
9156,if,0.00028411284
12709,Su(z)12,0.000284111
2432,CG14562,0.00028410432
3472,CG2100,0.0002840508
2606,CG14968,0.00028398633
12737,swif,0.00028389448
9790,Marc,0.0002838884
11359,primo-2,0.00028382576
12810,Tango2,0.00028367067
6873,CG8303,0.00028359282
6513,CG7028,0.0002835174
9079,Hs2st,0.00028349002
2448,CG14606,0.0002834347
2743,CG15343,0.00028327655
5273,CG42751,0.00028316525
7849,deltaCOP,0.000283043
10524,nol,0.00028289825
2537,CG14805,0.00028277538
12400,Snap29,0.00028275105
3275,CG17917,0.00028272794
5917,CG4743,0.00028269875
6547,CG7154,0.00028268903
1681,CG12769,0.00028266956
9966,Mipp2,0.0002825978
9842,MED11,0.00028249013
1217,CG11070,0.00028248405
11020,pes,0.00028246155
7939,Dlg5,0.00028241106
11187,pkaap,0.0002823618
569,beg,0.00028230646
1215,CG11068,0.0002822809
6108,CG5404,0.000282051
12800,Takl1,0.00028197802
1570,CG12341,0.0002818576
12759,Syt14,0.00028168183
12417,snRNP-U1-70K,0.00028166722
4481,CG3345,0.0002816301
4357,CG3295,0.00028152307
4829,CG34398,0.00028147383
8331,esc,0.00028142333
7003,CG8878,0.00028136675
3659,CG30195,0.00028118127
8946,He,0.000281177
4033,CG31804,0.0002811709
7639,Ctr1A,0.0002810803
13044,Tre1,0.00028102618
2210,CG14054,0.00028088567
4424,CG33228,0.00028083153
4831,CG34402,0.00028075368
839,cbs,0.00028068435
8466,fkh,0.00028057548
10629,Nup214,0.00028057
3103,CG17190,0.00028044777
9519,l(2)37Bb,0.00028043255
5403,CG43123,0.0002804289
3152,CG17343,0.00028041613
9595,Lcp65Ab2,0.00028038208
4761,CG34274,0.00028036445
7879,Dhap-at,0.00028034498
8442,fid,0.00028033464
6319,CG6236,0.00028031212
6665,CG7557,0.00028030848
9066,Hr39,0.00028028962
13204,twit,0.0002801996
6731,CG7806,0.00028018927
271,ana2,0.0002801607
6098,CG5380,0.00027998188
7203,CG9667,0.00027991072
12275,Sin,0.00027987422
7090,CG9265,0.00027982434
9009,HisCl1,0.00027962
6336,CG6300,0.00027961086
3553,CG2816,0.00027953787
10194,mthl3,0.00027953545
949,CG10063,0.00027945515
389,Arv1,0.00027939252
7662,Cwc25,0.00027935844
6339,CG6321,0.0002793475
5446,CG43206,0.00027931161
6742,CG7857,0.00027930737
9543,l(3)72Dn,0.00027923012
3808,CG31109,0.00027922282
7920,DIP-kappa,0.0002791997
11333,pre-mod(mdg4)-AB,0.00027919788
12852,Tdc2,0.00027915472
11053,Pgant7,0.00027914316
2302,CG14269,0.00027910847
3464,CG2061,0.00027907078
13102,Tsp26A,0.00027904098
4984,CG3894,0.0002789017
4198,CG32281,0.00027884392
3743,CG30461,0.0002788433
1147,CG10822,0.0002787697
12120,Sec8,0.00027870524
10405,nenya,0.000278642
543,BCAS2,0.00027858908
3322,CG18231,0.00027850393
13504,wash,0.0002781627
3930,CG31496,0.0002779766
11921,Rrp1,0.0002779693
8386,fand,0.000277934
13370,Vajk1,0.0002778957
11556,Rai1,0.00027782941
741,c12.1,0.00027770048
6785,CG8006,0.0002776664
2626,CG15022,0.0002775916
8825,grass,0.00027744807
5400,CG43117,0.0002773246
8856,GstD10,0.00027722365
9531,l(2)k05911,0.00027713605
1180,CG10934,0.0002771111
5896,CG4661,0.00027706916
6674,CG7600,0.00027695298
12263,SIDL,0.0002768435
13643,Zif,0.0002767979
6304,CG6179,0.00027678817
5558,CG4360,0.00027676445
9491,Kua,0.0002767614
844,CCAP,0.00027671093
4195,CG32277,0.0002766428
7145,CG9452,0.0002765473
214,Alp6,0.00027641898
10264,Myb,0.00027639768
9849,MED20,0.000276287
4274,CG32576,0.00027626936
8559,g,0.00027623287
11397,Prp18,0.00027613007
5690,CG44153,0.00027611852
6768,CG7956,0.00027585882
199,Alg3,0.0002757682
11962,ry,0.00027562465
3890,CG31357,0.00027558816
4919,CG3632,0.0002754507
12645,stc,0.0002753181
815,caps,0.0002752427
6878,CG8319,0.00027520317
13574,xit,0.0002751703
9090,Hsepi,0.00027513443
7230,CG9760,0.0002750432
8657,Gen,0.00027497933
11516,Rab3-GAP,0.00027492642
7165,CG9527,0.00027484554
5745,CG4455,0.00027483457
311,Apc2,0.00027464665
1251,CG11178,0.00027462048
6876,CG8312,0.00027457305
9745,m-cup,0.00027455785
7279,CG9941,0.00027426652
4949,CG3735,0.00027418684
677,Br140,0.00027417953
8309,Ent1,0.00027417528
7317,CheB42c,0.00027416373
12832,tbc,0.0002740798
1164,CG10903,0.0002739983
12463,SoYb,0.00027398675
8378,Fak,0.0002739685
7168,CG9547,0.0002739612
5966,CG4936,0.00027393564
1784,CG13044,0.00027387482
8688,Gle1,0.0002737611
4853,CG34445,0.00027359262
9050,HP1c,0.0002733177
11799,RpIIIC53,0.00027327877
1921,CG13330,0.00027314192
13458,Vps13B,0.00027304524
4807,CG3434,0.0002729905
11195,Plap,0.00027292603
10192,mthl15,0.00027284573
10278,Myt1,0.00027270464
272,ana3,0.00027265414
13220,U3-55K,0.00027265234
8532,FucTA,0.00027264745
12764,Syx13,0.0002726201
1000,CG10265,0.00027261584
2079,CG1371,0.00027258907
7287,CG9970,0.00027237195
5662,CG43998,0.00027227704
10062,mRpL24,0.00027207332
2983,CG16741,0.0002719559
8129,E23,0.00027194194
3467,CG2065,0.00027190728
2802,CG15483,0.0002718057
1492,CG12069,0.0002717844
3940,CG31533,0.00027178015
1485,CG12035,0.0002717753
8719,GlyT,0.00027163298
7397,Clp,0.00027163237
10167,Mst85C,0.00027159404
8952,Hel89B,0.00027148335
2630,CG15027,0.00027147908
2045,CG13630,0.0002714736
1418,CG11777,0.00027144625
351,ari-2,0.00027143894
1844,CG13148,0.00027142616
8919,Hakai,0.00027141706
1207,CG11035,0.00027136778
11998,Samtor,0.00027126196
5730,CG44422,0.00027121694
1986,CG13494,0.00027118775
8539,Fum4,0.0002711251
11754,robl37BC,0.00027097488
11111,phr6-4,0.00027087695
6675,CG7601,0.00027075896
1007,CG10300,0.00027066044
6928,CG8539,0.00027065253
1556,CG12289,0.00027062758
6603,CG7335,0.00027054
9671,lmgA,0.00027049927
11725,RIOK2,0.00027048832
3496,CG2211,0.0002704664
3009,CG16825,0.00027040864
1459,CG11920,0.00027039647
7523,Cpr47Ef,0.0002703095
11676,Rhau,0.0002702797
13427,Vhl,0.00027026449
1666,CG12713,0.00027025962
12935,timeout,0.0002701021
4017,CG31773,0.0002700352
4336,CG32813,0.000270006
12022,sba,0.00026998593
2220,CG14077,0.00026986733
545,bchs,0.00026981503
4184,CG32259,0.00026980712
6998,CG8854,0.00026978826
7779,D,0.0002697834
4693,CG34181,0.000269621
5670,CG44013,0.0002695985
10288,Naa40,0.0002695322
11614,rdgBbeta,0.0002694951
13187,TwdlN,0.00026946104
12386,SmydA-1,0.00026937347
10120,mrt,0.0002693607
8909,H,0.00026933636
10595,nSMase,0.00026928223
10241,Mul1,0.00026926582
7446,comm2,0.0002690578
7867,dgrn,0.00026901704
7828,DCTN1-p150,0.00026901157
3378,CG18540,0.0002688741
13148,TTLL12,0.00026863813
1397,CG11695,0.00026862352
3903,CG31406,0.00026859008
10660,Oatp30B,0.00026857608
6486,CG6928,0.00026849704
7470,corolla,0.00026848668
3287,CG17985,0.00026846965
5061,CG4210,0.0002684149
9956,Mink,0.0002683237
5044,CG4119,0.00026830847
7151,CG9485,0.00026819963
7738,Cyp6a18,0.00026814488
12060,SCOT,0.0002679697
9239,IP3K2,0.00026792652
11451,puf,0.00026792652
7579,Cpsf160,0.00026785475
3451,CG1983,0.00026770818
13672,Zwilch,0.00026753242
12795,Taf7,0.00026752145
11644,Reps,0.00026749956
232,alpha-Man-Ib,0.0002673852
12789,TAF1B,0.000267353
11012,peng,0.0002671395
7159,CG9515,0.00026701787
10576,Nrd1,0.00026693393
8321,Ercc1,0.00026688466
11742,Rnf146,0.00026679464
4879,CG3511,0.00026679283
2592,CG14932,0.0002667381
7824,DCP1,0.0002667168
8537,Fum2,0.00026660063
9889,Mer,0.00026656658
3920,CG31465,0.00026655258
1068,CG10494,0.00026641815
1434,CG11839,0.00026640965
1386,CG11663,0.00026632025
11772,Ror,0.00026627828
422,Atac2,0.00026620773
13519,Wdr33,0.00026616757
4310,CG32713,0.00026610433
6831,CG8155,0.00026602406
6147,CG5589,0.00026601917
11447,Ptth,0.00026583916
546,BCL7-like,0.00026562446
5338,CG4287,0.00026561593
611,bib,0.00026558797
7442,cola,0.0002654566
7222,CG9727,0.00026534102
13461,Vps16A,0.00026526256
2722,CG15270,0.00026524978
6879,CG8320,0.00026507766
950,CG10064,0.00026494448
12870,Tengl3,0.00026484655
5343,CG4293,0.000264568
8720,GM130,0.00026451141
12504,Spindly,0.00026447067
7179,CG9588,0.00026437338
3026,CG16903,0.00026437215
3548,CG2772,0.00026435632
13642,Zfrp8,0.00026430647
6069,CG5267,0.00026419212
7390,ClC-c,0.0002641769
7379,CkIIbeta2,0.00026413554
11689,RhoGAP15B,0.00026401086
5051,CG41520,0.00026397925
9370,Jon66Ci,0.00026390504
7906,dikar,0.00026373655
13352,Usp16-45,0.00026370373
12970,tnc,0.00026362648
11314,Ppt1,0.00026357966
1176,CG10920,0.00026342334
2710,CG15247,0.00026331143
3636,CG30105,0.00026327555
12453,sov,0.00026320072
7885,Dhc98D,0.00026315695
6353,CG6380,0.00026315634
9976,MKP-4,0.00026306265
11364,Proc-R,0.00026296778
9724,Lst8,0.00026281513
13041,trbl,0.00026266975
11051,Pgant5,0.00026261684
4014,CG3176,0.00026230543
12856,tefu,0.00026229085
5285,CG42781,0.0002621771
4970,CG3815,0.00026216434
5204,CG42588,0.0002620944
11681,rho-4,0.0002619892
785,CAHbeta,0.0002619527
10852,Osi14,0.00026192714
10941,parvin,0.00026189795
3198,CG17598,0.0002618955
12092,Sdic2,0.00026188456
9870,mei-218,0.0002618493
9471,kon,0.00026172702
9823,Mco4,0.00026167108
3083,CG17122,0.00026158776
2735,CG15317,0.00026141928
5963,CG4927,0.00026134265
11599,Rbsn-5,0.0002613384
492,aux,0.00026131346
12661,stet,0.00026129096
332,ara,0.00026123074
885,Cdc16,0.0002611833
10927,PAN2,0.00026113648
6393,CG6567,0.00026110848
3020,CG16888,0.00026106712
6073,CG5276,0.00026106165
4449,CG33285,0.00026099963
3913,CG31446,0.00026098624
11988,sage,0.0002609023
4670,CG34155,0.00026087798
9217,intr,0.00026086337
2782,CG15443,0.00026085426
9839,Med,0.00026080315
9168,IKKepsilon,0.00026065536
3489,CG2186,0.00026061462
10656,oaf,0.00026052643
6901,CG8414,0.00026051974
5345,CG4297,0.00026034276
6052,CG5191,0.00026028618
8426,fend,0.0002600356
2447,CG14605,0.00025993647
2805,CG15498,0.00025987503
12817,tant,0.00025980754
2345,CG14346,0.00025978076
6042,CG5160,0.00025974913
9036,hng3,0.000259723
10125,ms(2)35Ci,0.0002596956
342,ArfGAP3,0.0002596634
12915,thr,0.00025960986
8864,GstD8,0.00025955206
12840,TBCD,0.00025941402
9856,MED27,0.00025932642
9158,IFT20,0.00025931123
13169,tup,0.0002592206
11337,pre-mod(mdg4)-C,0.0002591476
6610,CG7366,0.00025903145
11898,RpS28-like,0.0002589913
2903,CG15760,0.00025894569
9314,Irp-1A,0.00025880092
10738,Odc2,0.00025869632
10970,pcm,0.0002586586
3915,CG31457,0.00025862272
9346,JHDM2,0.000258599
1012,CG10321,0.00025830098
53,abs,0.00025818724
