,feature,importance
3556,CG2841,0.0051954766
131,Adgf-A,0.005195147
9043,hoip,0.005191656
10931,PAPLA1,0.0051899883
7558,Cpr67B,0.00518996
12141,sens,0.0051890966
8558,fzy,0.0051865284
7576,Cpr97Ea,0.005186132
4779,CG34295,0.0051858253
7750,Cyp6g1,0.00518575
4304,CG32695,0.0051855724
10118,mRRF1,0.005185524
71,achi,0.0051851384
5283,CG4278,0.005182518
7499,Cp38,0.0051821447
6892,CG8372,0.0051797763
7567,Cpr76Bb,0.005178702
1236,CG11131,0.0051769433
6636,CG7453,0.0051768166
5614,CG43788,0.005174498
6360,CG6415,0.0051722527
5168,CG42521,0.005170792
13129,Tsp66A,0.005170164
7849,deltaCOP,0.0051677106
4504,CG33493,0.005167618
11803,RpL10Ab,0.005167467
8958,hep,0.0051656864
10473,NimB4,0.005165341
1547,CG12253,0.00516448
1395,CG11693,0.0051633157
12900,Tgt,0.0051609203
7985,Doc1,0.005159164
3036,CG16959,0.00515826
2611,CG14982,0.0051572276
7573,Cpr78E,0.005156269
4275,CG32579,0.0051547764
1581,CG12384,0.0051542423
9039,hob,0.005152964
9459,kmg,0.0051515675
4899,CG3566,0.0051511466
10912,P5cr-2,0.005148751
10125,ms(2)35Ci,0.00514861
6310,CG6204,0.005148317
1352,CG11550,0.005147691
9017,HLH54F,0.005145181
5844,CG4586,0.0051410175
5072,CG42245,0.005140493
352,Arl1,0.005139025
3489,CG2186,0.005138926
1575,CG1236,0.0051388256
13213,TyrRII,0.0051354133
8228,eIF4E3,0.005133766
13644,zip,0.0051336787
11198,Pld,0.0051306244
259,amos,0.0051289713
10443,Neu2,0.0051269676
12366,Smg6,0.0051258877
12001,sand,0.0051238853
1146,CG10814,0.0051233284
3812,CG31122,0.0051226374
10942,pasha,0.005122433
10898,p130CAS,0.0051210024
8722,Gmd,0.0051179454
4408,CG33160,0.00511728
1323,CG11409,0.00511687
5913,CG4730,0.0051159044
1209,CG11041,0.0051151514
3136,CG17272,0.0051149554
12897,Tg,0.0051128343
10678,Obp47a,0.0051123123
1684,CG12782,0.005111827
6989,CG8834,0.005110113
6011,CG5056,0.0051089562
10884,ouib,0.0051085367
4117,CG32073,0.0051061437
12403,snf,0.005105657
4164,CG32213,0.0051035723
3870,CG31279,0.0051028337
13043,Trc8,0.005102205
10465,NijA,0.0050959163
1749,CG12990,0.0050956495
10254,mus81,0.0050943275
9719,Lsp1alpha,0.0050938493
7027,CG9003,0.005090324
2626,CG15022,0.0050890543
5982,CG4982,0.005087984
11555,RagC-D,0.005086957
9061,Hpr1,0.0050866264
4945,CG3719,0.0050858553
12941,Tip60,0.00508509
7796,dally,0.0050838734
12069,scra,0.005082819
2353,CG14369,0.0050828154
8561,G9a,0.005082045
8015,dpr12,0.0050806026
544,bcd,0.005080554
3467,CG2065,0.0050804275
11504,Rab1,0.0050764913
4289,CG32642,0.00507582
9272,Ir62a,0.005075783
8150,Ebp,0.0050753052
3982,CG31677,0.005074314
3691,CG30339,0.0050734705
6579,CG7265,0.0050733346
1564,CG12320,0.005071836
7033,CG9016,0.0050672246
4867,CG34461,0.005067008
6876,CG8312,0.005065592
2940,CG15912,0.0050653135
3541,CG2701,0.0050648497
5650,CG4393,0.0050644544
5669,CG44008,0.005064434
12446,solo,0.005063462
12367,smid,0.005062224
7306,CheA56a,0.005061944
7009,CG8910,0.005061772
4680,CG34168,0.0050610984
6458,CG6808,0.0050601386
12821,tapas,0.005058551
1878,CG13230,0.005055592
1797,CG13059,0.0050538694
13506,wat,0.005053745
4790,CG34307,0.005053042
13569,X11L,0.005052873
685,brm,0.0050528646
4009,CG31743,0.005052283
9788,MAPk-Ak2,0.0050497167
4516,CG33552,0.0050495984
4181,CG32248,0.0050494694
5263,CG42724,0.0050461194
3180,CG1750,0.0050456985
7016,CG8939,0.005042175
344,Arfrp1,0.0050421343
2884,CG15715,0.0050387722
5324,CG42837,0.0050373916
5382,CG43092,0.0050366446
1133,CG10752,0.0050365804
3346,CG18336,0.0050354674
7406,cmet,0.0050351983
12533,Spn53F,0.005033892
9209,Ing5,0.0050333203
12675,Stoml2,0.0050331037
2031,CG13605,0.005030946
3079,CG17111,0.0050304327
11873,Rpp30,0.00503035
2995,CG16782,0.0050286795
10776,Or42a,0.0050283293
1892,CG13272,0.005026748
2280,CG14221,0.0050264574
9251,Ir25a,0.00502545
5477,CG43273,0.0050250706
4013,CG31759,0.0050225016
8017,dpr14,0.005019357
4847,CG34435,0.005019274
13633,zda,0.0050185495
6621,CG7384,0.0050183753
4427,CG33230,0.005018317
8700,Glt,0.0050176713
2019,CG1358,0.0050167833
3204,CG17636,0.0050167427
5251,CG42703,0.0050157807
539,BBS8,0.00501545
686,Brms1,0.0050144037
9240,IPIP,0.005013466
11986,Saf-B,0.0050134268
8093,Dup99B,0.005012865
1770,CG13025,0.005009975
11341,pre-mod(mdg4)-I,0.0050093955
1460,CG11927,0.0050090807
3496,CG2211,0.005008435
6513,CG7028,0.00500811
7498,Cp36,0.005004923
1311,CG11382,0.005004922
6896,CG8399,0.0050022746
5643,CG43902,0.0050017126
2082,CG13713,0.005001404
7543,Cpr64Aa,0.0050013843
10698,Obp57e,0.0049967524
4023,CG31785,0.0049967268
7025,CG8993,0.004995493
8163,Edc3,0.0049925093
7340,CHORD,0.0049886107
932,cg,0.0049882336
11295,ppk30,0.004987746
12327,sli,0.0049874964
12509,Spn,0.0049867933
5800,CG45105,0.0049836403
10833,Ork1,0.004981627
2586,CG1492,0.004981059
8527,ftz,0.0049807285
7175,CG9578,0.0049802405
11092,Phae1,0.004980198
10017,mon2,0.004979749
11939,rt,0.0049796496
2347,CG14354,0.004978508
9800,Mau2,0.0049760705
2196,CG14014,0.004975315
9481,Krn,0.004973542
1947,CG13390,0.004972999
10803,Or82a,0.0049725906
13313,Unc-76,0.0049699047
12566,spz,0.004968041
9820,Mcm7,0.00496766
10252,mus301,0.00496731
12235,Shc,0.004967006
8745,Got2,0.0049650306
2071,CG13694,0.004963757
4496,CG33475,0.0049617887
11349,pre-mod(mdg4)-U,0.004960623
10098,mRpS18B,0.004959102
10798,Or67d,0.0049589262
9637,lig,0.004958093
7557,Cpr66D,0.004956827
13133,Tsp86D,0.004956702
7728,Cyp4g1,0.004954455
9646,lin-52,0.0049544536
12305,SkpA,0.004954265
7627,csul,0.004954119
3499,CG2224,0.0049539194
5945,CG4853,0.004951886
484,Atu,0.0049481345
3679,CG30285,0.004947879
2537,CG14805,0.004947452
11612,rdgA,0.004947329
8109,E(bx),0.0049472186
4031,CG31800,0.004946695
9707,Lrt,0.004946581
1124,CG10731,0.00494602
6393,CG6567,0.0049457075
10782,Or46a,0.0049437783
9863,MED8,0.0049403673
75,Ack-like,0.0049387496
2802,CG15483,0.004936897
432,Atg101,0.004936684
5329,CG42852,0.004936605
12655,Ste12DOR,0.0049361964
341,ArfGAP1,0.0049351356
13104,Tsp29Fb,0.004934071
5510,CG43333,0.0049340567
3625,CG30089,0.0049302652
2001,CG13540,0.0049255067
12946,tko,0.0049245977
3545,CG2750,0.0049237194
1488,CG12056,0.0049235616
1681,CG12769,0.004923549
4244,CG32461,0.0049231444
9328,ix,0.0049224813
12285,Sirt1,0.004922013
11595,Rbp4,0.004921468
5524,CG4335,0.0049210116
6600,CG7330,0.004920359
993,CG10232,0.0049187993
9567,LamC,0.0049187285
3163,CG17377,0.0049177483
1310,CG11381,0.0049171653
4959,CG3770,0.0049154027
8667,gig,0.0049154027
10274,Myo95E,0.0049152193
618,Bili,0.004914562
6382,CG6495,0.004914538
4849,CG34437,0.004913616
6340,CG6324,0.0049133445
4569,CG33767,0.0049132095
5769,CG44869,0.0049082576
11442,Ptpa,0.0049082283
9063,HPS4,0.004907725
5975,CG4957,0.0049058185
12656,ste14,0.0049056057
2578,CG14893,0.004903408
11319,PQBP1,0.0049023144
7438,Cog7,0.004901815
8519,fs(1)Ya,0.004900623
998,CG10257,0.0049003386
9049,HP1b,0.004900048
13580,Xport-A,0.004897592
5790,CG45072,0.004896708
8280,Elys,0.004895052
6853,CG8223,0.0048947907
3106,CG17193,0.0048945094
13123,Tsp42Eo,0.004894377
1786,CG13046,0.004893213
9632,Lgr4,0.004892022
7347,ChT,0.004889965
11927,Rrp47,0.0048875455
441,Atg3,0.004886126
6926,CG8531,0.00488571
2295,CG14253,0.0048849704
12436,Socs36E,0.0048849327
4824,CG34382,0.004884843
460,ATP8A,0.0048848195
2058,CG13670,0.004884243
816,capt,0.0048839254
9501,l(1)G0004,0.004883445
239,alpha4GT2,0.0048818383
4831,CG34402,0.0048812153
10180,mTerf5,0.0048797703
6461,CG6833,0.0048796097
13263,Ugalt,0.0048793666
11254,Poxn,0.004876772
2905,CG15765,0.0048764553
11557,Rala,0.0048747645
7096,CG9286,0.0048729023
10795,Or67a,0.004872719
5360,CG43062,0.004872713
5022,CG4045,0.0048689903
3439,CG1909,0.004867156
6295,CG6145,0.0048654894
3960,CG31633,0.004864846
7702,Cyp313a2,0.0048640105
3147,CG17325,0.0048606284
3797,CG31089,0.004859483
7825,DCP2,0.004859405
12878,term,0.004858989
66,ACC,0.004858895
3493,CG2201,0.004857802
5828,CG4557,0.004857642
5978,CG4968,0.0048565245
11500,r,0.004855381
2488,CG14676,0.0048548044
12813,Tango6,0.0048541473
3969,CG31644,0.004851373
12452,sotv,0.004851013
12938,Tina-1,0.004850789
1533,CG12184,0.0048506977
7028,CG9004,0.00485008
8850,gsb,0.0048478865
9045,homer,0.004846686
3685,CG3032,0.004845552
5340,CG42876,0.0048442045
9747,M6,0.0048429077
2769,CG15414,0.004842184
4298,CG32679,0.004842009
8042,dre4,0.004839535
3038,CG16965,0.0048387586
818,car,0.0048385337
11638,regucalcin,0.0048384424
11772,Ror,0.004838204
8130,E2f1,0.0048381393
12396,sna,0.004838051
13596,yellow-f2,0.00483798
305,AP-1sigma,0.0048371116
5692,CG44163,0.0048369938
13054,Trf5,0.0048367833
5686,CG44139,0.004835129
13350,Usp14,0.0048341956
12170,Sf3b2,0.004834153
286,Anp,0.0048341216
13243,Ubr1,0.00483382
5901,CG4679,0.004832139
10670,Obp19a,0.0048310077
1667,CG12715,0.004830785
12259,side-V,0.004830414
3039,CG16972,0.0048297727
13478,Vps51,0.0048284614
3150,CG17329,0.004827491
4816,CG34357,0.0048263716
10355,ND-51,0.004824581
13482,Vps8,0.004824389
5485,CG43293,0.0048242165
11383,Prosbeta2,0.0048219245
10005,Mob4,0.0048210146
887,Cdc27,0.004820276
5439,CG43190,0.004820134
7767,CysRS,0.0048172534
10880,OtopLb,0.0048162076
2882,CG15711,0.004816103
8466,fkh,0.0048142783
7235,CG9777,0.0048142294
974,CG10165,0.0048119193
3223,CG17712,0.0048114536
3506,CG2260,0.0048074247
13605,Yip1d1,0.0048061158
4005,CG31730,0.004805565
8556,fzr,0.004804981
13152,TTLL3A,0.004804407
10514,Nna1,0.0048038727
11253,Poxm,0.004803238
2725,CG15282,0.0048011495
11056,PGAP1,0.00480109
11904,RpS3A,0.004800957
1315,CG11396,0.004798489
6640,CG7461,0.004792667
4383,CG33095,0.00479224
2054,CG13658,0.00479093
8202,eIF2Bbeta,0.0047908193
1466,CG11975,0.004787978
9458,klu,0.0047879047
10718,obst-A,0.0047861813
7307,CheA75a,0.0047789398
6530,CG7099,0.0047778096
3854,CG3124,0.0047740657
5719,CG44335,0.004773291
7421,CNMaR,0.004772605
7814,Dbp21E2,0.004771612
1588,CG12426,0.0047713723
13383,Vav,0.0047709052
6718,CG7763,0.0047708787
7793,daed,0.004767952
5356,CG43059,0.0047666407
11917,Rpt4R,0.004765137
1851,CG13160,0.00476502
6800,CG8051,0.0047645615
5964,CG4928,0.004764243
9463,kn,0.0047638807
237,alpha-Spec,0.004762393
10459,Nha2,0.0047608945
13568,Wwox,0.0047606593
10545,Nos,0.0047595673
5599,CG4375,0.0047593154
11490,qm,0.0047582313
4081,CG31935,0.004758178
11487,qkr58E-2,0.0047578253
1715,CG12885,0.004756104
9514,l(2)09851,0.004755497
9620,lectin-46Ca,0.0047550737
3681,CG30287,0.0047541675
5213,CG42615,0.0047535286
1802,CG13065,0.0047518318
12993,Tomosyn,0.004751541
5943,CG4847,0.00475108
5841,CG45765,0.0047509708
12519,Spn28Db,0.0047508953
2834,CG15561,0.0047506727
3234,CG17739,0.0047504352
9169,IleRS,0.004748752
13535,wgn,0.0047480306
11013,Pep,0.0047479696
3776,CG31028,0.004747443
11008,PEK,0.004744801
5387,CG43101,0.004741647
6225,CG5885,0.0047414484
3718,CG30394,0.0047411104
5021,CG40439,0.004741093
8302,EndoG,0.004740868
1597,CG12479,0.004739811
9060,hppy,0.0047397395
8147,ebd2,0.004738847
10407,Neos,0.004736999
8103,Dys,0.0047365194
12609,ss,0.0047357655
3728,CG30419,0.0047353287
7423,cno,0.004735061
13238,Ubi-p63E,0.0047349287
8643,gdl,0.004734713
555,beat-Ia,0.0047331196
12530,Spn43Ab,0.0047320346
3697,CG30355,0.0047319643
7653,Cul5,0.004731318
6572,CG7239,0.0047290763
3980,CG31675,0.004727602
5775,CG45011,0.0047275536
2505,CG14712,0.0047268444
8182,Efhc1.1,0.004724814
13105,Tsp2A,0.0047241934
8009,dpn,0.0047238152
6951,CG8641,0.004723499
194,Alg1,0.004721369
7418,cnir,0.00472094
12912,thoc6,0.004720024
9587,lbm,0.0047196345
273,Ance,0.0047181067
9989,Mlp84B,0.0047175204
7378,CkIIbeta,0.00471618
3196,CG17593,0.0047148443
3711,CG30383,0.0047137323
9917,mfrn,0.004711157
12030,Sc2,0.0047090724
833,cbc,0.0047079655
7887,Dhfr,0.004707706
11915,Rpt3R,0.004706496
2853,CG15614,0.004706216
8638,gd,0.0047042444
1610,CG12511,0.004703051
12263,SIDL,0.004701853
11656,RfC3,0.004700826
12179,Sfp24Bb,0.0046998896
7352,Cht4,0.0046990113
4915,CG3625,0.0046989894
10052,mRpL15,0.004697267
10432,Nepl8,0.0046962923
4161,CG32204,0.004692461
9953,mil,0.0046899514
10047,mRpL10,0.004689209
9998,mnb,0.0046875915
7651,Cul3,0.004687212
6857,CG8237,0.0046845553
10868,Osi7,0.0046840045
5442,CG43195,0.0046839165
6121,CG5493,0.004683705
7578,Cpsf100,0.004683057
13540,wisp,0.004682692
12138,Send1,0.00468215
9967,mira,0.004680793
10141,msopa,0.004678005
5858,CG4610,0.004676145
10010,mod(mdg4),0.0046757497
423,Atac3,0.0046751923
11034,Pex7,0.0046733143
3610,CG30056,0.0046728556
1707,CG12863,0.004670236
1688,CG12811,0.004669671
11561,Ranbp21,0.0046669343
645,BOD1,0.0046645585
13014,toy,0.0046630697
4970,CG3815,0.004662347
4943,CG3709,0.004661948
11998,Samtor,0.0046612914
8073,Dscam2,0.0046592695
9113,HtrA2,0.0046579996
1016,CG10336,0.0046578525
4931,CG3663,0.004657405
9258,Ir51b,0.004656051
3340,CG18301,0.004654431
6702,CG7714,0.0046542175
10131,MSBP,0.004652938
7950,dmpd,0.004652869
8449,Fili,0.0046511963
5128,CG42376,0.004650549
3633,CG30099,0.004650014
3752,CG30486,0.0046484116
12810,Tango2,0.0046481853
6525,CG7080,0.0046463436
10296,Nacalpha,0.004645232
1845,CG13151,0.004644996
1553,CG12278,0.0046440717
6566,CG7218,0.0046436493
12377,Smu1,0.0046434756
8100,dyl,0.0046430645
8338,Est-Q,0.004642455
8411,fd102C,0.004642242
1523,CG12159,0.004641264
11054,Pgant8,0.0046412386
12824,Task6,0.004641056
201,Alh,0.004640939
1722,CG12911,0.004639677
10999,Pdrg1,0.0046382253
11179,PK2-R1,0.0046367534
278,anchor,0.004636475
7736,Cyp6a16,0.004635469
3212,CG17660,0.0046341894
6048,CG5180,0.0046325666
10721,obst-F,0.0046309754
10784,Or47b,0.0046271947
11270,PpD5,0.004626723
12999,Topors,0.0046240296
6226,CG5886,0.0046215774
11756,robls54B,0.0046207793
721,BubR1,0.0046135504
7574,Cpr92A,0.0046127196
1633,CG12592,0.0046120957
8452,fipi,0.0046079364
4653,CG34117,0.0046055303
11897,RpS27A,0.004601477
11097,pHCl-2,0.0045972452
931,Cfp1,0.00459654
5721,CG44355,0.0045940243
1951,CG13403,0.0045932955
2343,CG14341,0.0045929966
4879,CG3511,0.0045923763
1321,CG11406,0.004591707
9116,hubl,0.004590836
5920,CG4752,0.0045889323
8501,fray,0.00458826
13035,Traf6,0.0045871907
12151,Ser7,0.0045868694
12142,sens-2,0.0045863646
8529,fu,0.0045859255
6404,CG6621,0.0045828554
13391,vers,0.00458259
11589,Rbf2,0.0045821643
5046,CG41284,0.0045813434
5112,CG42353,0.0045811925
479,att-ORFB,0.0045798374
10873,Ost48,0.004579695
12216,Sgs5,0.0045789857
9434,kin17,0.004577015
576,Best4,0.0045769666
1197,CG10984,0.0045766197
3772,CG31013,0.004575261
733,Bx42,0.0045752283
13483,vret,0.004574686
4069,CG31909,0.004574086
1537,CG12209,0.004572845
202,alien,0.0045716837
6239,CG5921,0.0045709903
1227,CG11109,0.0045707542
6860,CG8248,0.0045699743
330,aqrs,0.004569347
12191,Sfp36F,0.0045687617
9004,His3:CG31613,0.0045684967
558,beat-IIa,0.0045660394
9971,Mitf,0.004564835
12072,scrib,0.0045644506
8255,Eip74EF,0.004563176
7782,D12,0.004562541
4342,CG32832,0.0045623975
2223,CG14085,0.004561647
10284,Naa20B,0.004560921
2660,CG15117,0.004559978
4961,CG3777,0.004559664
8839,grn,0.0045590634
9940,mia,0.004558685
7939,Dlg5,0.0045581483
1056,CG10466,0.0045574624
10820,orb2,0.004557242
12140,senju,0.0045550186
4729,CG34224,0.0045546354
1601,CG12490,0.0045535383
10084,mRpL48,0.004553457
12951,tld,0.004551689
6795,CG8034,0.00454958
12710,Su(z)2,0.0045484668
7981,dnt,0.0045476095
6585,CG7290,0.004545506
966,CG10137,0.0045432155
3626,CG3009,0.0045410506
1987,CG13500,0.004539762
1123,CG10730,0.0045389533
13232,Ubc84D,0.0045369985
4169,CG32225,0.0045369533
2449,CG14607,0.004536637
8435,fest,0.004535687
2204,CG14042,0.004535107
9751,mAChR-B,0.0045348904
3192,CG17572,0.00453201
3500,CG2225,0.004529999
646,boi,0.004529216
1995,CG13527,0.004528813
12743,Sws1,0.0045286855
7910,dind,0.004528182
6125,CG5506,0.0045258305
5153,CG42467,0.004524747
2644,CG15071,0.0045242906
7758,Cyp9b2,0.004523197
11258,Pp1-Y2,0.004522758
2432,CG14562,0.0045202826
12965,tmod,0.0045192097
12785,Taf11,0.0045189443
2237,CG14110,0.004517802
1331,CG11436,0.004517061
8210,eIF3b,0.0045160227
11814,RpL21,0.004513899
11861,Rpn13R,0.0045138523
11786,Rpe,0.004513595
11217,PMP34,0.0045134765
4714,CG34207,0.0045127943
4119,CG32075,0.0045105047
13007,TotC,0.004509483
629,Blos2,0.004507786
10550,Not11,0.0045063533
13180,TwdlF,0.004502867
10073,mRpL38,0.0044982517
2861,CG15638,0.0044964175
6650,CG7509,0.004492273
2731,CG15306,0.0044920505
3554,CG2818,0.004491306
1281,CG11313,0.0044902014
2800,CG15480,0.0044893306
7636,Ctl2,0.0044887834
4485,CG33459,0.004488699
7436,Cog4,0.00448632
7600,croc,0.004486174
12490,Spec2,0.004485512
4055,CG31862,0.0044852383
1383,CG11656,0.0044850376
10245,Mur29B,0.004484476
13534,wge,0.0044841305
9957,mino,0.004482291
1743,CG12975,0.0044816816
8151,EbpII,0.004481358
2675,CG15144,0.004476349
511,B9d2,0.0044756886
1627,CG12560,0.0044751153
3100,CG17186,0.0044740643
7623,CSN8,0.0044736327
2865,CG15646,0.0044718543
5886,CG46387,0.0044714613
7497,Cp190,0.0044704126
10897,p120ctn,0.004468992
2969,CG1671,0.0044672308
400,asl,0.004467166
10387,Ndae1,0.004464682
3326,CG18249,0.004464248
7074,CG9175,0.0044629453
11489,qless,0.004462488
2107,CG13773,0.004462181
1455,CG11905,0.0044620354
7076,CG9192,0.0044605196
3824,CG31161,0.0044593858
1777,CG13038,0.0044583445
4604,CG33966,0.004458078
983,CG10189,0.0044577476
5494,CG43316,0.004457611
950,CG10064,0.004457171
9816,Mcm2,0.004455019
13004,tos,0.004448976
626,Blimp-1,0.0044488106
9873,mei-9,0.0044462755
3986,CG31681,0.0044451184
4904,CG3589,0.0044448837
13068,Trpgamma,0.004444428
1630,CG12581,0.0044441856
9327,Itpr,0.0044438606
9551,l(3)87Df,0.0044418476
5866,CG46192,0.0044415738
9457,Klp98A,0.0044414583
7565,Cpr73D,0.004440224
8890,gt,0.004438168
7367,cindr,0.0044379346
12691,stx,0.0044367486
9708,LS2,0.0044351937
129,AdenoK,0.0044321176
1759,CG13005,0.0044300132
4952,CG3744,0.004429737
13433,vih,0.0044293343
2106,CG13771,0.004429057
7277,CG9932,0.0044268514
11041,Pfdn6,0.004426404
2053,CG13654,0.0044258004
4540,CG33666,0.0044256984
10938,park,0.0044251205
8503,fred,0.0044231648
13052,Trf4-1,0.004421014
13091,Tsen2,0.0044203107
114,Acyp,0.0044190907
8281,ema,0.0044190567
13001,Tor,0.0044187857
8451,Fip1,0.0044183475
13330,UQCR-11L,0.0044182343
12330,slim,0.0044176737
9397,kappaTry,0.004416649
4534,CG33648,0.004416505
4978,CG3847,0.0044161957
3739,CG3045,0.0044148797
7689,Cyp28d1,0.0044139028
8797,Gr63a,0.0044125393
2646,CG15080,0.004411978
3073,CG17104,0.0044103023
751,Ca-Ma2d,0.0044098157
3721,CG3040,0.0044091903
12282,sip1,0.004408229
4415,CG33189,0.0044078683
13415,Vha68-2,0.0044073206
9946,MICU1,0.004405343
2156,CG13917,0.0044007157
7566,Cpr76Ba,0.004398728
11392,Prosbeta5R2,0.004398702
4292,CG32647,0.0043986756
851,CCHa1,0.004396346
8500,frac,0.0043960675
5144,CG42446,0.0043956223
11432,Pten,0.00439475
5400,CG43117,0.0043945457
11164,pip,0.0043939557
4706,CG3420,0.0043935897
9340,jbug,0.0043924134
6006,CG5039,0.0043911072
7585,Crag,0.004390552
2945,CG15923,0.004389173
6705,CG7718,0.0043883626
766,CadN2,0.004387365
13116,Tsp42Eg,0.004384396
1893,CG13280,0.004384104
11412,Prx6005,0.004383923
5409,CG43133,0.0043835775
12503,spin,0.004383389
13661,ZnT41F,0.00438289
13490,Vsx2,0.0043825945
916,Ced-12,0.004381056
11094,Phax,0.00438036
152,Aef1,0.004379906
745,C3G,0.004379578
1345,CG11475,0.0043770196
5762,CG4480,0.0043764664
9486,kst,0.004374673
1417,CG11771,0.004368371
12411,sno,0.004366308
3930,CG31496,0.0043653348
8990,HipHop,0.0043652337
12893,TfIIEbeta,0.0043639103
3160,CG1737,0.0043621794
4992,CG3927,0.004361581
6514,CG7029,0.0043605054
682,Bre1,0.0043602707
17,2mit,0.0043593533
36,AANATL4,0.004358726
8292,EMC7,0.0043571177
516,Bacc,0.004356472
12221,Sgt,0.004355073
13527,wds,0.004353685
12731,Svil,0.004351426
4404,CG33155,0.00435019
6547,CG7154,0.0043466226
12011,Sardh,0.004345177
5493,CG43315,0.0043419744
8631,gcm,0.0043417946
7619,CSN4,0.0043407422
6846,CG8199,0.0043389383
3143,CG17294,0.0043385844
5113,CG42354,0.004338571
11425,PSMG1,0.0043375394
1499,CG12091,0.004337036
7514,Cpr30B,0.004334811
13347,Usp1,0.00433357
5471,CG43251,0.004333041
1062,CG10477,0.004332624
2879,CG15708,0.00433227
5108,CG42339,0.004331871
2408,CG14491,0.004331853
1935,CG13366,0.004328672
8200,eIF2alpha,0.0043283943
1927,CG13344,0.0043279603
4756,CG34266,0.0043275356
3968,CG31643,0.0043273177
2430,CG14556,0.00432502
4947,CG3732,0.0043244325
6868,CG8292,0.00432352
11284,ppk20,0.004323362
13356,Usp32,0.004322765
1470,CG11986,0.004322227
6905,CG8441,0.004320742
12080,scw,0.004320523
4539,CG33665,0.004318314
7940,Dlic,0.004317922
53,abs,0.004315403
11570,raptor,0.0043151733
8487,fog,0.004314941
13304,unc-104,0.0043130224
8555,fzo,0.004312907
1837,CG13131,0.004312469
11189,Pkc98E,0.004311259
670,borr,0.0043107416
8072,Dscam1,0.004310531
3315,CG18171,0.00431017
12808,Tango11,0.0043087993
1557,CG12290,0.0043073003
4661,CG34133,0.004306434
13360,Usp7,0.004305684
12040,scb,0.0043043103
5696,CG44215,0.0043041282
2114,CG13796,0.0043039494
9386,jvl,0.004303742
8295,EMRE,0.004297721
8393,FASN3,0.0042967456
1509,CG12115,0.0042955377
4896,CG3557,0.004294213
11248,por,0.004290519
12089,SdhC,0.004290054
10977,Pcyt1,0.004289704
1515,CG12128,0.0042891456
3678,CG30284,0.004288878
8892,Gug,0.004288777
5059,CG4198,0.004287435
9710,Lsd-2,0.0042871954
9914,mfas,0.0042853
2484,CG14667,0.0042832736
4921,CG3635,0.00428317
5306,CG42818,0.004282544
4793,CG34310,0.0042764167
3762,CG3078,0.004274461
9398,kar,0.0042742505
12933,Tim9a,0.00427149
8537,Fum2,0.0042708064
1666,CG12713,0.0042706863
11593,Rbp1,0.004270079
3215,CG17672,0.004269209
8049,Drgx,0.004269161
10031,Mpi,0.0042675734
12087,SdhB,0.0042661256
1689,CG12814,0.0042658644
4909,CG3603,0.0042636115
6916,CG8500,0.0042624557
1185,CG10948,0.0042618453
3353,CG18404,0.004261837
7062,CG9133,0.004259538
12484,Spc105R,0.0042589903
3993,CG31694,0.004258813
12654,Ste:CG33247,0.0042577824
13346,usp,0.0042566075
13087,Try29F,0.0042562718
6212,CG5850,0.004254486
11658,RfC4,0.0042541735
6028,CG5107,0.004252953
4089,CG31960,0.0042519374
3834,CG31198,0.004251253
12190,Sfp35C,0.0042510494
12921,Tig,0.0042508417
2915,CG15814,0.0042507383
13489,Vsx1,0.0042480486
11232,poe,0.004247504
2574,CG14882,0.0042473846
13402,Vha14-2,0.0042458787
5264,CG42726,0.004244972
4783,CG34299,0.004243858
11869,Rpp14b,0.0042423606
4711,CG34204,0.0042420235
1819,CG13085,0.0042418754
1052,CG10459,0.0042418535
2643,CG15059,0.004240248
6902,CG8419,0.004239081
2451,CG1461,0.004236518
378,Ars2,0.0042332155
9376,Jon99Fii,0.0042310357
720,Bub3,0.0042305356
1973,CG13458,0.004230187
5453,CG43220,0.00422834
2207,CG14050,0.0042276396
3911,CG31441,0.004227333
1306,CG11378,0.004227074
3290,CG17996,0.004225541
593,betaNACtes2,0.004225337
12054,schuy,0.00422382
3333,CG18269,0.004220233
8547,fwd,0.0042199455
1330,CG1143,0.0042183474
1174,CG10919,0.0042182878
5776,CG45012,0.004217014
485,Atx-1,0.004216425
5807,CG45218,0.004215267
4590,CG33919,0.004215126
10448,Nf-YB,0.004214624
13206,tws,0.0042118724
9913,Mfap1,0.0042112204
3953,CG31606,0.0042098626
12187,Sfp33A2,0.004209572
3404,CG18661,0.0042091985
7922,DIP-theta,0.0042085294
5700,CG44243,0.004207494
6803,CG8065,0.0042073983
5812,CG4538,0.00420697
1375,CG11619,0.00420413
13071,Trpml,0.004201827
4211,CG32344,0.0042016725
12977,toc,0.004201311
13458,Vps13B,0.004201303
3632,CG30098,0.0041984525
1037,CG10383,0.0041979565
9785,Manf,0.0041976934
497,axed,0.004196875
10877,otk,0.004196779
902,Cdk2,0.004195132
3198,CG17598,0.004195008
13098,TSG101,0.004194858
9520,l(2)37Cb,0.0041943546
3672,CG30274,0.00419401
4060,CG31872,0.0041911164
8613,Gbeta13F,0.004190811
10221,mtt,0.004190276
5069,CG42238,0.004190205
4796,CG34323,0.0041897576
1112,CG10669,0.0041896603
9711,LSm-4,0.0041872407
2096,CG13739,0.004187191
9976,MKP-4,0.004186618
1010,CG10311,0.004186352
2030,CG13604,0.0041857627
12086,SdhAL,0.0041852873
10577,Nrg,0.00418496
12131,Sema1a,0.0041836184
