,feature,importance
12973,Tnpo-SR,0.004881533
11725,RIOK2,0.004879717
7567,Cpr76Bb,0.004879572
4336,CG32813,0.0048789736
2154,CG13907,0.004878819
12366,Smg6,0.0048782825
10606,Ntf-2r,0.0048758946
11918,Rpt5,0.004874328
7978,dnd,0.004872687
11732,RluA-1,0.0048713796
8692,GlnRS,0.0048708357
1601,CG12490,0.004867561
12748,syd,0.0048674927
5535,CG4338,0.00486683
11979,S6kII,0.00486503
12256,side-II,0.0048647667
13671,Zw10,0.0048634494
10782,Or46a,0.004862863
12150,Ser6,0.00486239
3500,CG2225,0.0048620966
6897,CG8401,0.004861991
3340,CG18301,0.004861158
4937,CG3700,0.0048603755
10339,Nct,0.0048540733
12613,Sse,0.0048535797
10447,Nf-YA,0.0048521613
9223,IntS2,0.004852049
2474,CG14647,0.0048503
4899,CG3566,0.004849508
7808,dati,0.004849345
7439,Cog8,0.004846541
3301,CG18088,0.0048464974
3697,CG30355,0.004846157
12142,sens-2,0.004845445
1285,CG11322,0.0048418813
8523,fsd,0.004841672
5418,CG43149,0.004839334
10853,Osi15,0.0048386734
11253,Poxm,0.004838453
10638,Nup62,0.004838192
6941,CG8578,0.0048378147
7288,CG9981,0.004837204
7504,cpb,0.0048365435
3502,CG2246,0.004835894
2971,CG16711,0.004835556
6070,CG5270,0.004834366
6868,CG8292,0.0048341956
645,BOD1,0.004831382
2127,CG13842,0.0048303227
11333,pre-mod(mdg4)-AB,0.0048297998
9498,Kyat,0.0048285867
4161,CG32204,0.0048275357
5576,CG43675,0.004824934
4249,CG32486,0.004824559
5072,CG42245,0.0048239194
3819,CG31141,0.0048215534
4799,CG34327,0.004820961
1499,CG12091,0.0048209066
10237,Muc68E,0.004820371
11168,pirk,0.0048194733
4355,CG32944,0.004819467
182,al,0.004819038
6081,CG5316,0.004818976
6314,CG6220,0.004818813
13321,up,0.0048182826
7107,CG9313,0.0048174337
1455,CG11905,0.0048159785
13506,wat,0.0048159594
4911,CG3609,0.004814762
71,achi,0.0048139337
1837,CG13131,0.004813475
3681,CG30287,0.0048131943
6795,CG8034,0.0048122527
3914,CG31454,0.0048100594
3526,CG2614,0.00480931
432,Atg101,0.004808365
250,Als2,0.0048073055
2784,CG15446,0.0048072254
4391,CG33111,0.0048064166
6878,CG8319,0.0048061647
9632,Lgr4,0.0048038946
13456,Vps11,0.0048033814
184,AlaRS,0.0048021614
10880,OtopLb,0.004801776
10524,nol,0.0048014787
13500,wake,0.0047980472
9061,Hpr1,0.0047978517
12810,Tango2,0.004797369
11472,pyd3,0.0047965534
11269,PpD3,0.004796444
10534,nonA-l,0.0047954116
8467,fl(2)d,0.0047947387
10533,nonA,0.0047921236
2802,CG15483,0.004790632
9584,lbe,0.0047894754
7277,CG9932,0.0047875266
11216,Pmm2,0.0047868807
194,Alg1,0.0047868406
4427,CG33230,0.004784667
74,Ack,0.0047845584
5134,CG42391,0.0047840076
13220,U3-55K,0.004783604
11114,phu,0.0047815247
2118,CG13810,0.0047815028
12473,spag,0.0047809617
6800,CG8051,0.004778649
7464,Coq9,0.004778327
3577,CG2931,0.0047782743
10511,Nmnat,0.0047780797
11743,rngo,0.0047776187
3587,CG2993,0.0047774753
9710,Lsd-2,0.0047773607
10160,Mst77Y-7,0.0047767796
12592,Srp19,0.004776674
4244,CG32461,0.004776479
10753,onecut,0.0047752555
10920,Paip2,0.0047747334
5844,CG4586,0.00477408
12179,Sfp24Bb,0.004773303
4674,CG34162,0.0047726873
4597,CG33934,0.00477254
4281,CG32603,0.0047720037
6853,CG8223,0.004765675
221,alpha-Est1,0.0047646747
7855,Desat1,0.0047641178
481,AttB,0.004763792
4201,CG32298,0.004762415
12618,Ssl2,0.004762051
7620,CSN5,0.0047617885
11319,PQBP1,0.0047599953
3776,CG31028,0.00475932
9711,LSm-4,0.0047577643
12891,TfIIB,0.004757233
3809,CG31111,0.00475661
12946,tko,0.0047562076
7957,Dnai2,0.0047544753
6404,CG6621,0.00475344
11201,ple,0.0047525214
12285,Sirt1,0.0047523123
11101,Phf7,0.0047513074
5841,CG45765,0.0047494415
931,Cfp1,0.004748791
3218,CG17684,0.004744869
9869,Megf8,0.0047447877
3356,CG18420,0.0047446913
13635,zen,0.0047441674
5039,CG41099,0.0047434433
7311,CheA87a,0.0047397153
3117,CG1722,0.004738822
7054,CG9114,0.00473882
7195,CG9643,0.0047378116
597,betaTry,0.0047374647
9737,LysE,0.004735932
10816,Or98a,0.00473566
2888,CG15721,0.004732706
4773,CG34288,0.0047325566
612,bic,0.004732446
1007,CG10300,0.0047324337
5725,CG44388,0.0047316286
5300,CG42811,0.0047310847
4534,CG33648,0.0047305776
1881,CG1324,0.004729953
10793,Or65b,0.004729231
13567,wus,0.0047279424
5045,CG41242,0.0047246753
8837,Grip91,0.0047232243
9860,MED4,0.0047205505
2738,CG15330,0.004720221
8471,fliI,0.004718296
13543,wls,0.0047174986
2694,CG15202,0.0047165863
6796,CG8036,0.004716467
7009,CG8910,0.0047160094
11060,pgc,0.004715814
7950,dmpd,0.004715719
6241,CG5934,0.0047109905
7566,Cpr76Ba,0.004710011
10707,Obp83cd,0.0047096317
4757,CG34267,0.004709532
12999,Topors,0.004708734
2968,CG16704,0.004708228
2539,CG14811,0.0047079907
3679,CG30285,0.0047061127
10712,Obp8a,0.0047040083
7917,DIP-eta,0.004703635
2544,CG14820,0.0047032335
4073,CG31915,0.00470163
11686,RhoBTB,0.0047015753
10000,Mnn1,0.0047008554
4921,CG3635,0.004699167
9272,Ir62a,0.0046968097
9940,mia,0.0046967072
3633,CG30099,0.004695412
6992,CG8839,0.0046932003
10917,Paf-AHalpha,0.0046924716
4222,CG32391,0.004692326
7421,CNMaR,0.004691731
4275,CG32579,0.004691044
2237,CG14110,0.0046909694
4883,CG3520,0.0046897954
11848,RpL7A,0.004687982
1897,CG13287,0.0046871877
13415,Vha68-2,0.0046871365
5353,CG43056,0.0046868348
7636,Ctl2,0.004686099
12696,Su(H),0.004683643
17,2mit,0.0046796566
6242,CG5937,0.004678978
9989,Mlp84B,0.0046770596
6121,CG5493,0.0046762936
5044,CG4119,0.0046759015
8350,Ets98B,0.0046753273
11682,rho-5,0.0046747266
6579,CG7265,0.0046732826
7881,Dhc36C,0.00467176
12654,Ste:CG33247,0.0046710055
2604,CG14965,0.004668109
3211,CG17658,0.004666961
3583,CG2975,0.004666819
2053,CG13654,0.004666635
5113,CG42354,0.0046664537
10778,Or43a,0.004665411
3133,CG17267,0.004665015
10049,mRpL12,0.004664987
7272,CG9921,0.0046628946
2432,CG14562,0.00466278
9127,hyx,0.0046602706
4404,CG33155,0.0046600043
3626,CG3009,0.0046570543
5858,CG4610,0.0046566143
3638,CG30109,0.004655626
5769,CG44869,0.004654747
1174,CG10919,0.004653488
13673,zyd,0.0046521463
1940,CG13376,0.0046501234
2850,CG15605,0.004650014
8619,Gbs-70E,0.00464987
10440,NetA,0.0046480345
5669,CG44008,0.0046476563
3346,CG18336,0.004647485
7985,Doc1,0.0046471246
11284,ppk20,0.0046468317
13309,unc-13-4A,0.0046443297
4081,CG31935,0.004644046
13575,xmas,0.0046414183
12131,Sema1a,0.0046385354
11845,RpL6,0.0046375757
10791,Or63a,0.004636324
11542,RacGAP84C,0.0046340846
11439,Ptp61F,0.004633014
10670,Obp19a,0.004632961
5732,CG44428,0.0046306993
7343,Chrac-16,0.0046300436
8210,eIF3b,0.004629566
9724,Lst8,0.004629332
220,alpha-Catr,0.0046290755
8047,Drep3,0.0046273055
1345,CG11475,0.004625307
9551,l(3)87Df,0.0046247267
3813,CG31125,0.0046242634
9430,Khc-73,0.0046232548
4753,CG34261,0.004622885
9788,MAPk-Ak2,0.004622332
8094,dUTPase,0.0046223146
9201,inaF-D,0.0046208464
11980,S6KL,0.0046204813
10993,Pdk,0.00461994
8181,eff,0.0046180547
1978,CG13473,0.004617404
12852,Tdc2,0.004615482
7943,Dlip3,0.0046135383
10291,Naam,0.0046109143
10568,Nph,0.004609141
8466,fkh,0.004608603
6989,CG8834,0.0046068477
12951,tld,0.004606303
6239,CG5921,0.004604949
3936,CG31523,0.0046032765
13570,X11Lbeta,0.0046032057
12581,sra,0.004602572
11094,Phax,0.0046010944
1811,CG13074,0.0046008183
11906,RpS5a,0.004599597
7840,Deaf1,0.0045979363
4737,CG34234,0.0045978073
2026,CG13599,0.0045976155
751,Ca-Ma2d,0.0045959926
1610,CG12511,0.004594883
8850,gsb,0.004594308
8049,Drgx,0.00459242
12030,Sc2,0.00459173
81,Acp26Aa,0.004590475
10161,Mst77Y-9,0.0045892266
1893,CG13280,0.0045890515
1460,CG11927,0.0045866747
3563,CG2875,0.0045864824
4953,CG3746,0.004584145
8688,Gle1,0.0045840484
8519,fs(1)Ya,0.0045828773
9258,Ir51b,0.004581849
4643,CG34056,0.0045813685
9458,klu,0.0045807543
7842,dec-1,0.0045792945
4706,CG3420,0.004579059
8604,GatA,0.0045759263
6640,CG7461,0.004575857
9418,kek1,0.004575379
5544,CG43401,0.0045749764
1979,CG13474,0.0045737987
13661,ZnT41F,0.004573626
7883,Dhc64C,0.0045693773
352,Arl1,0.0045688516
9113,HtrA2,0.004568487
4645,CG3407,0.004567729
4923,CG3640,0.004567111
13304,unc-104,0.0045658704
1500,CG12093,0.0045633363
12123,SecS,0.004563205
10647,nw,0.0045620874
13549,Wnt5,0.004561647
5724,CG44385,0.0045613623
9602,Lcp9,0.0045595183
12584,Src42A,0.0045574587
1369,CG11598,0.0045573637
10856,Osi18,0.00455632
8890,gt,0.004553975
5112,CG42353,0.004550401
5026,CG4049,0.0045486824
1312,CG11384,0.0045468393
6514,CG7029,0.004546561
10508,Nmdmc,0.0045465073
6183,CG5742,0.0045461133
7782,D12,0.004545853
733,Bx42,0.0045452192
4148,CG32176,0.0045446376
10047,mRpL10,0.004544622
12432,so,0.0045442716
4895,CG3556,0.004543364
2668,CG1513,0.0045411647
11563,Ranbp9,0.0045395945
317,aPKC,0.0045382427
3665,CG30259,0.0045368173
5427,CG43171,0.004536473
10842,OSCP1,0.0045362907
11820,RpL24-like,0.0045353053
1845,CG13151,0.004535259
1851,CG13160,0.004531853
10929,Panx,0.0045310743
13068,Trpgamma,0.0045309467
400,asl,0.0045307595
1947,CG13390,0.004530611
10211,Mtpalpha,0.0045298655
13372,Vajk3,0.0045298655
9322,Iswi,0.0045295623
6951,CG8641,0.0045289677
5851,CG4598,0.0045283013
3039,CG16972,0.0045279944
4827,CG34393,0.004525826
11600,Rca1,0.0045237383
3836,CG31200,0.004523564
13031,tra,0.004521999
8178,eEF5,0.0045212507
6229,CG5892,0.004520971
6585,CG7290,0.0045207
1228,CG11110,0.0045186537
9192,ImpL2,0.0045184847
5335,CG42866,0.004516098
11248,por,0.0045158025
11525,Rab6,0.0045143757
2472,CG14645,0.0045129205
12941,Tip60,0.004512636
516,Bacc,0.0045122127
7259,CG9877,0.0045114136
11432,Pten,0.0045090867
2560,CG14854,0.0045073642
10739,odd,0.0045072837
9620,lectin-46Ca,0.004507095
6091,CG5347,0.0045060357
2131,CG13855,0.0045043314
11710,Ric,0.004503683
10493,NKCC,0.00450358
3578,CG2938,0.004502565
4636,CG34040,0.0045022196
12191,Sfp36F,0.004502064
946,CG10053,0.004498871
10924,Pal2,0.0044966107
4370,CG33051,0.004496286
3490,CG2187,0.004494751
5051,CG41520,0.0044932463
6926,CG8531,0.0044925273
6832,CG8157,0.0044921855
13228,Ubc2,0.004489816
337,Archease,0.004488152
10450,Nf1,0.0044875266
9039,hob,0.0044872966
12346,slpr,0.004485937
1722,CG12911,0.0044849114
12707,Su(var)3-9,0.004484313
9376,Jon99Fii,0.004482385
4292,CG32647,0.00448088
12700,su(sable),0.004480352
10996,pdm3,0.0044792756
2622,CG15014,0.004476726
12667,Stim,0.0044766846
5458,CG43231,0.0044764793
12060,SCOT,0.0044758236
9400,karr,0.004475218
902,Cdk2,0.0044740047
12446,solo,0.004471656
500,Axs,0.004470257
8892,Gug,0.0044690734
24,5-HT7,0.004469025
5442,CG43195,0.00446881
8910,h-cup,0.0044682976
2722,CG15270,0.004467245
9483,krz,0.004466444
568,beat-VII,0.004465793
6811,CG8087,0.0044656056
5696,CG44215,0.0044646375
6739,CG7848,0.0044641034
11696,RhoGAP68F,0.0044634636
12077,ScsbetaA,0.004461736
2216,CG14072,0.0044610705
1537,CG12209,0.0044606947
2427,CG14545,0.0044606864
1146,CG10814,0.004459806
7540,Cpr62Ba,0.004459246
12422,snu,0.00445923
5797,CG45081,0.0044586
8576,galla-1,0.004458009
745,C3G,0.0044572367
12435,Socs16D,0.0044571953
4824,CG34382,0.0044547804
2599,CG14958,0.0044532674
7370,Cisd2,0.0044527017
8080,Dsor1,0.004452455
10298,nAChRalpha1,0.004452322
11451,puf,0.004450877
9748,mab-21,0.004450174
4208,CG32320,0.004449388
8037,Dpy-30L2,0.004448217
5787,CG45067,0.0044473168
1715,CG12885,0.0044454043
13290,Ugt37A2,0.0044445945
6793,CG8031,0.0044437563
4223,CG32395,0.0044432706
1502,CG12099,0.0044423454
2430,CG14556,0.004442113
10170,Mst98Ca,0.004441097
4519,CG3358,0.004438371
5247,CG42697,0.0044353823
7021,CG8958,0.0044353288
2059,CG13671,0.0044347327
2371,CG14410,0.004434713
6962,CG8677,0.0044339723
1329,CG11426,0.004433098
11549,Rad60,0.004431884
11040,Pfdn5,0.004431289
5171,CG42525,0.00443125
2153,CG13905,0.004430552
8793,Gr59e,0.004429147
4063,CG31883,0.004428174
1895,CG13284,0.0044267382
2302,CG14269,0.004426472
8626,gce,0.004426432
480,AttA,0.0044251885
9848,MED19,0.004423988
7454,conv,0.004422042
10939,Parp,0.004421975
6846,CG8199,0.004421761
4171,CG3223,0.0044204667
1667,CG12715,0.00442015
6386,CG6511,0.0044190995
746,C901,0.004417816
10931,PAPLA1,0.004415995
1417,CG11771,0.0044144844
8958,hep,0.0044142203
7071,CG9170,0.0044112327
2703,CG15221,0.0044108788
10432,Nepl8,0.0044105574
11988,sage,0.0044090883
1750,CG12991,0.0044089337
12170,Sf3b2,0.004408715
646,boi,0.004407243
11611,Rcp,0.004406816
11148,PIG-U,0.0044051297
3383,CG18557,0.004402777
10282,Naa15-16,0.004400168
8389,Fas2,0.0043993457
5297,CG42809,0.004396991
399,Ask1,0.00439656
6577,CG7255,0.0043965466
202,alien,0.0043963743
3120,CG17230,0.0043962076
4435,CG33259,0.0043961625
2995,CG16782,0.004393237
12548,Spps,0.0043920083
2030,CG13604,0.0043904027
8631,gcm,0.0043891487
10498,Nlg1,0.004388042
6310,CG6204,0.004387319
9693,LPCAT,0.0043869284
11199,Pld3,0.0043858276
8537,Fum2,0.0043851673
11264,Ppa,0.004380319
2879,CG15708,0.004380079
6481,CG6908,0.0043798843
7968,DNApol-alpha73,0.0043796813
3227,CG17721,0.0043788976
6857,CG8237,0.004377445
11501,r-cup,0.004376791
8487,fog,0.004376589
8522,fs(2)ltoPP43,0.0043761353
6907,CG8461,0.004374993
4200,CG32295,0.004374424
11108,pho,0.0043742293
5153,CG42467,0.0043739798
8329,ERR,0.0043726964
12397,snama,0.0043710982
5510,CG43333,0.004370664
6718,CG7763,0.0043700594
4807,CG3434,0.0043697916
8578,Galphaf,0.004368623
8961,HERC2,0.004368438
5802,CG45116,0.004367062
8874,GstE4,0.004365314
11986,Saf-B,0.0043642046
11020,pes,0.004362037
6610,CG7366,0.0043609436
8613,Gbeta13F,0.0043596798
5516,CG43340,0.0043595457
2484,CG14667,0.00435949
3806,CG31104,0.0043587745
3711,CG30383,0.0043568816
11309,Ppox,0.004356821
12177,Sfp23F,0.0043564583
7580,Cpsf5,0.0043564015
2105,CG13766,0.0043540145
6278,CG6059,0.004353696
6340,CG6324,0.0043530622
1471,CG11997,0.004351767
12327,sli,0.0043504518
7305,CheA46a,0.004347537
1946,CG1339,0.0043472196
5807,CG45218,0.0043461467
9707,Lrt,0.004345187
9646,lin-52,0.0043433574
885,Cdc16,0.0043417434
9041,hoe2,0.004340611
7557,Cpr66D,0.0043395795
123,AdamTS-B,0.0043393923
11379,Prosalpha6T,0.0043392912
10333,Ncc69,0.0043387315
60,Acbp1,0.004337008
10988,pdgy,0.0043346626
9055,HP5,0.004333552
4896,CG3557,0.0043315194
13641,zfh2,0.0043284553
6566,CG7218,0.0043284176
12854,tea,0.0043284176
7025,CG8993,0.0043281475
3777,CG31029,0.004326717
11315,Ppt2,0.004323733
2754,CG15370,0.0043217903
1230,CG11113,0.0043213186
7796,dally,0.004320164
6145,CG5569,0.0043181023
3491,CG2199,0.004317427
507,B4,0.0043171085
508,B52,0.0043168967
12365,Smg5,0.004316661
5943,CG4847,0.00431609
721,BubR1,0.004315583
11184,Pka-C3,0.0043143993
6540,CG7135,0.004314351
10496,NLaz,0.0043142145
2091,CG13728,0.004313499
9465,knk,0.0043128254
4955,CG3756,0.004310822
1052,CG10459,0.004309756
2842,CG15578,0.004309321
12665,sti,0.004308517
3497,CG2217,0.004307052
12259,side-V,0.0043050004
7015,CG8929,0.0043041646
11595,Rbp4,0.004303892
6224,CG5883,0.0043014726
129,AdenoK,0.004301232
1928,CG13358,0.004300976
2483,CG14664,0.004300648
3334,CG1827,0.004299485
12311,sktl,0.0042986856
9459,kmg,0.0042970437
7152,CG9492,0.00429691
13653,ZIPIC,0.00429667
9641,Lim3,0.004293663
378,Ars2,0.004291354
11546,Rad23,0.0042906306
2406,CG14488,0.0042898934
10194,mthl3,0.004289768
7761,Cyp9f3,0.0042885966
5360,CG43062,0.004287525
974,CG10165,0.00428562
4666,CG34141,0.0042855158
7232,CG9773,0.0042823884
11603,Rcd-1r,0.004282308
6993,CG8840,0.004281874
12279,sinah,0.004281739
1614,CG12519,0.0042811995
12609,ss,0.0042803506
13240,UBL3,0.004278262
619,bin,0.0042765155
8115,E(spl)m5-HLH,0.0042742915
6461,CG6833,0.0042732027
11653,Rev1,0.0042721773
6779,CG7992,0.0042685564
13663,ZnT63C,0.0042617857
6484,CG6923,0.004259547
11095,Phb2,0.004259011
11056,PGAP1,0.0042588213
497,axed,0.0042586448
5600,CG43750,0.0042579784
10443,Neu2,0.004257611
4992,CG3927,0.0042569772
6295,CG6145,0.004254997
10223,mtTFB2,0.0042540543
11036,Pfas,0.0042537027
6130,CG5521,0.004253081
11557,Rala,0.0042530224
6658,CG7542,0.00425297
9334,janA,0.004252688
11198,Pld,0.004250569
5147,CG42455,0.0042490535
998,CG10257,0.004248523
11746,rno,0.00424676
4271,CG3257,0.0042453688
8109,E(bx),0.004244448
9643,LIMK1,0.0042406674
11678,Rheb,0.0042404253
12813,Tango6,0.004239677
1689,CG12814,0.0042391773
933,CG10000,0.0042387866
10221,mtt,0.004236766
11164,pip,0.004236315
13189,TwdlP,0.0042361324
8792,Gr59d,0.004235315
4894,CG3552,0.0042352714
5775,CG45011,0.004233537
10735,Octbeta3R,0.00423323
12288,Sirt6,0.004231937
8952,Hel89B,0.0042313556
7600,croc,0.0042310026
5719,CG44335,0.004229726
10010,mod(mdg4),0.0042296965
7812,dbf,0.0042292695
2611,CG14982,0.00422885
4540,CG33666,0.004228474
11699,RhoGAP93B,0.0042281384
1557,CG12290,0.0042280033
3136,CG17272,0.004227726
10529,nompC,0.004227098
9675,Lmx1a,0.004226748
8386,fand,0.0042266264
11871,Rpp21,0.004225733
8255,Eip74EF,0.0042252457
340,Arf79F,0.0042251144
11765,rogdi,0.0042248173
10933,Papst2,0.0042243283
1037,CG10383,0.0042234547
3854,CG3124,0.00422327
8155,ecd,0.0042197243
8302,EndoG,0.004219661
5975,CG4957,0.004218998
948,CG10062,0.004216546
13406,Vha16-4,0.004216265
13269,Ugt302K1,0.004214618
1107,CG10651,0.0042137685
1970,CG13454,0.004212356
7867,dgrn,0.004211748
1566,CG12325,0.0042115487
3570,CG2911,0.0042111496
12523,Spn38F,0.0042111166
10141,msopa,0.004210439
5776,CG45012,0.004209246
3767,CG3092,0.004208904
2673,CG15142,0.004208748
8914,Hacd2,0.0042082253
12028,sbr,0.0042077377
5264,CG42726,0.00420647
11786,Rpe,0.0042059217
11468,Pxd,0.0042054094
4964,CG3792,0.004204378
4456,CG33298,0.004204265
2204,CG14042,0.004203856
3404,CG18661,0.0042037256
9946,MICU1,0.0042019314
1770,CG13025,0.004201512
3913,CG31446,0.0042006676
3180,CG1750,0.004200018
8067,Drsl4,0.004199287
11532,Rab9Fa,0.0041983663
3741,CG30458,0.004195014
7129,CG9395,0.0041949847
401,AsnRS,0.0041938024
12124,sei,0.0041928934
694,brun,0.004192019
6379,CG6479,0.0041906396
7710,cyp33,0.0041906005
790,Calr,0.004189276
8280,Elys,0.0041887164
5762,CG4480,0.0041878005
11232,poe,0.0041851476
10630,Nup35,0.0041848994
8897,gwl,0.0041829445
1683,CG12780,0.0041826223
4724,CG34219,0.004182323
4343,CG32833,0.0041802404
1147,CG10822,0.004179688
7303,Chd64,0.0041790423
5244,CG42692,0.0041783634
4342,CG32832,0.004177741
370,Arpc2,0.0041768346
396,asf1,0.0041762018
13398,Vha100-4,0.004174689
8171,EDTP,0.0041736
10400,Nek2,0.004173386
10784,Or47b,0.0041720793
8405,Fbw5,0.0041712853
9902,Met75Cb,0.0041699056
5033,CG4074,0.0041693533
7825,DCP2,0.0041634175
3968,CG31643,0.0041633733
6530,CG7099,0.004163134
670,borr,0.0041625206
12509,Spn,0.0041625025
12420,sns,0.004159913
6943,CG8586,0.004159115
8114,E(spl)m4-BFM,0.004158868
3322,CG18231,0.0041569495
13592,yellow-e,0.0041550617
12897,Tg,0.004154726
11287,ppk23,0.00415464
4783,CG34299,0.004153096
12197,Sfp70A4,0.0041530244
9495,Kul,0.0041529136
7797,Damm,0.004152888
8072,Dscam1,0.0041527892
809,Cap-G,0.0041521545
6403,CG6617,0.004150527
2487,CG14671,0.0041503017
8009,dpn,0.004150051
2877,CG15705,0.0041494393
7388,ClC-a,0.0041491594
3952,CG31601,0.0041446723
12580,Sr-CIV,0.004139726
1575,CG1236,0.0041360245
13052,Trf4-1,0.0041356185
9704,LRR,0.0041344995
5409,CG43133,0.0041331733
3403,CG18659,0.0041310643
1569,CG1234,0.0041309022
12763,Sytbeta,0.004130371
2466,CG14634,0.0041290475
5151,CG42464,0.0041278396
12938,Tina-1,0.004126461
1106,CG10650,0.004125245
496,Awh,0.0041245893
7789,Dab,0.004123831
7235,CG9777,0.004123803
10203,mtm,0.0041223885
9048,how,0.0041194498
6636,CG7453,0.0041192807
12900,Tgt,0.004119197
6357,CG6405,0.0041190996
1975,CG13461,0.0041154027
7554,Cpr65Eb,0.004114898
2915,CG15814,0.004114325
10955,pb,0.004114016
7755,Cyp6v1,0.004113786
7352,Cht4,0.0041130637
1306,CG11378,0.004112516
1650,CG12672,0.0041120844
11392,Prosbeta5R2,0.0041080154
13238,Ubi-p63E,0.0041076737
11404,Prps,0.0041075666
7830,DCTN3-p24,0.004107328
12724,Surf6,0.004106591
9913,Mfap1,0.004106513
5988,CG4998,0.0041060704
2505,CG14712,0.0041053016
8310,Ent2,0.004103782
10645,nvd,0.004103371
12298,Skadu,0.0041012764
3146,CG17321,0.00410102
5599,CG4375,0.0041007753
2397,CG14454,0.004100751
11129,Pif1,0.0041005965
725,BuGZ,0.004100559
6304,CG6179,0.0041002366
12355,SMC1,0.0040999944
302,AP-1-2beta,0.0040996233
11279,ppk15,0.0040995185
2517,CG14743,0.0040979446
7459,Coq4,0.0040970957
10274,Myo95E,0.0040967064
13498,wa-cup,0.004095243
13332,UQCR-14L,0.004089956
11859,Rpn12R,0.0040897266
12065,scpr-B,0.004087735
7728,Cyp4g1,0.004087128
7849,deltaCOP,0.004086576
2441,CG14572,0.0040847245
10826,Orc6,0.0040838243
2687,CG15185,0.0040810388
2326,CG14315,0.004080476
2114,CG13796,0.0040802043
10003,Mob2,0.0040794453
4618,CG34007,0.004079388
299,AOX3,0.0040784343
3270,CG1789,0.0040781167
4005,CG31730,0.0040768785
8712,Glut1,0.0040762657
6808,CG8079,0.004074204
4142,CG32147,0.004072464
12632,St2,0.0040698256
3556,CG2841,0.004069321
13470,Vps33B,0.0040689474
7226,CG9747,0.004066314
4347,CG32847,0.004066223
2207,CG14050,0.0040654894
7485,COX6AL,0.0040651704
13268,Ugt302E1,0.004064161
880,Cda4,0.0040630065
8881,GstO2,0.004062824
13330,UQCR-11L,0.0040625236
1171,CG10914,0.0040623145
4868,CG34462,0.004062178
13433,vih,0.0040611806
5609,CG43777,0.004060805
685,brm,0.004059332
12054,schuy,0.0040580425
4227,CG32413,0.004057253
13489,Vsx1,0.004053494
3222,CG17707,0.004053246
8295,EMRE,0.0040526367
1918,CG13324,0.0040523144
9345,jhamt,0.0040515005
4439,CG33268,0.0040507913
626,Blimp-1,0.004048113
5976,CG4960,0.0040470823
4119,CG32075,0.0040458953
1365,CG11593,0.0040448722
8627,GckIII,0.004044252
2649,CG15084,0.00404305
2361,CG14395,0.0040428494
6162,CG5645,0.004042291
5939,CG4835,0.00404023
8228,eIF4E3,0.0040350715
8259,Ekar,0.0040340507
9633,lgs,0.004032894
12185,Sfp26Ad,0.0040320363
5626,CG43829,0.0040319893
2613,CG14984,0.0040318454
1375,CG11619,0.004031567
2906,CG15767,0.004031487
13670,Zw,0.0040308908
13363,Uvrag,0.0040285722
8720,GM130,0.004028213
9116,hubl,0.0040240325
7759,Cyp9c1,0.0040231966
3572,CG2918,0.004021927
12723,Surf4,0.0040214024
8001,Dp,0.0040180795
10118,mRRF1,0.0040175016
8105,dysc,0.004015149
8188,egh,0.004013377
13223,Uba2,0.0040105204
5104,CG42331,0.0040096
1467,CG11977,0.004009569
7435,Cog3,0.0040078918
13105,Tsp2A,0.0040073856
1727,CG12920,0.004007382
3928,CG31493,0.0040068687
7386,Clbn,0.0040059844
5390,CG43106,0.004005205
5067,CG42235,0.004003133
4590,CG33919,0.004002802
7092,CG9270,0.0040021366
3100,CG17186,0.00400098
4436,CG33262,0.0040009134
5961,CG4911,0.0040000263
7537,Cpr57A,0.003999693
6655,CG7523,0.00399873
206,Alp1,0.0039980644
3418,CG18765,0.003997686
8427,feo,0.003997648
9743,Lztr1,0.003997399
4055,CG31862,0.0039942227
6776,CG7988,0.0039935973
3212,CG17660,0.003993048
5603,CG43760,0.003992919
238,alpha4GT1,0.003992094
12326,Slh,0.0039915647
8182,Efhc1.1,0.003991053
4364,CG32987,0.0039906367
3037,CG16964,0.0039899703
7488,COX7AL,0.0039896565
4843,CG34431,0.0039894436
629,Blos2,0.003988463
4698,CG34189,0.0039878692
9317,Iru,0.003987433
1067,CG10492,0.003986686
12532,Spn47C,0.0039864257
2352,CG14367,0.0039863586
11856,Rpn10,0.003985967
832,caz,0.0039855507
13625,z,0.003983691
12514,spn-F,0.0039825486
13160,ttm3,0.0039818287
2099,CG13744,0.0039816024
11254,Poxn,0.0039809467
12731,Svil,0.003980946
7224,CG9737,0.0039805355
3525,CG2611,0.0039794687
2214,CG14070,0.003978238
11140,PIG-L,0.003977627
1521,CG12155,0.0039775297
5428,CG43172,0.0039769616
576,Best4,0.003976266
1097,CG10600,0.003975192
9613,lectin-24Db,0.0039751325
4657,CG34126,0.0039734305
787,CalpA,0.0039716787
7055,CG9117,0.003970633
9911,mey,0.00396987
3541,CG2701,0.00396932
10504,Nmd3,0.003966941
4847,CG34435,0.0039665103
1380,CG11635,0.003965919
5482,CG43290,0.0039656586
11252,pot,0.003965285
1490,CG12061,0.003964962
3030,CG16935,0.003961305
3897,CG31373,0.0039605144
3358,CG18449,0.003960448
11368,ProRS-m,0.003960084
9844,MED15,0.003959443
3151,CG17333,0.003957477
2202,CG14034,0.0039571133
9386,jvl,0.003956498
4747,CG34251,0.003955853
1533,CG12184,0.0039540324
10545,Nos,0.003953879
4078,CG31926,0.0039533707
